종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","3300","30","0.92","3210","3325","3190","1768963","5774925915","160170918600","48536642"
"095570","AJ네트웍스","KOSPI",,"5280","60","1.15","5270","5290","5070","410628","2137622110","238934567520","45252759"
"006840","AK홀딩스","KOSPI",,"16960","-10","-0.06","16950","17090","16950","3005","51105470","224678634560","13247561"
"054620","APS","KOSDAQ","중견기업부","7300","360","5.19","6900","7460","6900","112058","817598270","148877813300","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","22950","-250","-1.08","23250","23400","22700","104119","2386649500","350708611950","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","18480","620","3.47","18290","19200","17870","5033701","93263114000","278720977920","15082304"
"027410","BGF","KOSPI",,"3650","-80","-2.14","3730","3730","3625","143026","524078440","349366287150","95716791"
"282330","BGF리테일","KOSPI",,"137600","2800","2.08","134800","139300","134300","77754","10717262800","2378265465600","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4395","90","2.09","4295","4475","4295","138876","609707670","237476243625","54033275"
"138930","BNK금융지주","KOSPI",,"6910","0","0.00","6900","6930","6830","648049","4455926020","2225631106580","322088438"
"001460","BYC","KOSPI",,"416500","-7500","-1.77","424500","426000","416500","38","15954500","260152147500","624615"
"001465","BYC우","KOSPI",,"140500","-1500","-1.06","142000","142000","140500","27","3804000","30261592500","215385"
"013720","CBI","KOSDAQ","중견기업부","1900","-325","-14.61","2210","2320","1900","6868696","14274398100","81384957200","42834188"
"083790","CG인바이츠","KOSDAQ","벤처기업부","2900","-25","-0.85","2925","2995","2865","88068","255816515","222993127800","76894182"
"001040","CJ","KOSPI",,"95800","3500","3.79","92500","96300","92000","84646","8033283200","2795156408400","29176998"
"079160","CJ CGV","KOSPI",,"5640","-30","-0.53","5670","5730","5630","557653","3164350050","690513485160","122431469"
