종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2310","35","1.54","2270","2320","2270","125580","289275800","112119643020","48536642"
"095570","AJ네트웍스","KOSPI",,"6570","320","5.12","6330","6570","6220","342057","2205054430","307622478150","46822295"
"006840","AK홀딩스","KOSPI",,"18100","-260","-1.42","18560","18560","18000","16422","298433830","239780854100","13247561"
"054620","APS홀딩스","KOSDAQ","중견기업부","13870","-190","-1.35","14000","14230","13800","116578","1632913940","282867845270","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","19180","120","0.63","19040","19330","19040","52041","1000329360","293097654780","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","14820","3420","30.00","11430","14820","11410","9587341","130251690760","223519745280","15082304"
"027410","BGF","KOSPI",,"4240","-5","-0.12","4255","4270","4185","148195","625299555","405839193840","95716791"
"282330","BGF리테일","KOSPI",,"185100","-1600","-0.86","185000","186400","183700","64566","11944710260","3199251000600","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","5410","-20","-0.37","5440","5480","5380","62315","337672380","159789186540","29535894"
"138930","BNK금융지주","KOSPI",,"7080","0","0.00","7100","7150","7020","1247084","8817319910","2307621541680","325935246"
"001460","BYC","KOSPI",,"370000","500","0.14","369500","371000","367000","140","51793000","231107550000","624615"
"001465","BYC우","KOSPI",,"140400","400","0.29","140000","141000","140000","852","120113400","30240054000","215385"
"013720","CBI","KOSDAQ","중견기업부","353","0","0.00","354","366","350","4007293","1430977809","95462548597","270432149"
"001040","CJ","KOSPI",,"82900","500","0.61","82000","83500","82000","42351","3502414500","2418773134200","29176998"
"079160","CJ CGV","KOSPI",,"19260","190","1.00","19200","19430","19010","165546","3183324730","919125238500","47721975"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","107900","800","0.75","107100","109400","105200","100365","10807554300","2366155716600","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","29950","0","0.00","30050","30350","29650","5330","158793200","176066226400","5878672"
"00104K","CJ4우(전환)","KOSPI",,"72800","-200","-0.27","72700","73300","72100","3540","256946400","307690073600","4226512"
"000120","CJ대한통운","KOSPI",,"90100","-100","-0.11","90200","90300","89400","46094","4137230500","2055392194400","22812344"
"011150","CJ씨푸드","KOSPI",,"3200","20","0.63","3195","3245","3185","344005","1106055765","114978473600","35930773"
"011155","CJ씨푸드1우","KOSPI",,"26650","150","0.57","26550","26700","26550","283","7512100","5330000000","200000"
"001045","CJ우","KOSPI",,"49800","-200","-0.40","49900","50200","49800","3790","189428450","112559105400","2260223"
"097950","CJ제일제당","KOSPI",,"344000","-1000","-0.29","345000","346000","342000","42049","14421901500","5178639984000","15054186"
"097955","CJ제일제당 우","KOSPI",,"165000","700","0.43","164300","165400","164300","903","148786500","219026445000","1327433"
"051500","CJ프레시웨이","KOSDAQ","중견기업부","32300","-150","-0.46","32700","33000","32050","84902","2741222250","383452227800","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2320","35","1.53","2295","2335","2285","620288","1434098515","322230006080","138892244"
"023460","CNH","KOSDAQ","중견기업부","2510","75","3.08","2420","2510","2420","46557","115341530","93372000000","37200000"
"056730","CNT85","KOSDAQ","관리종목(소속부없음)","3100","0","0.00","0","0","0","0","0","110511763600","35648956"
"065770","CS","KOSDAQ","벤처기업부","1627","-5","-0.31","1616","1650","1616","56724","92508364","31581908510","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","1027","2","0.20","1025","1045","1025","25476","26388223","40516375211","39451193"
"000590","CS홀딩스","KOSPI",,"63800","500","0.79","63100","64100","63100","2902","184859600","73655951600","1154482"
"012030","DB","KOSPI",,"921","4","0.44","919","944","915","781538","725900123","185281192293","201173933"
"404950","DB금융스팩10호","KOSDAQ","SPAC(소속부없음)","2030","-5","-0.25","2030","2040","2020","8947","18183435","11855200000","5840000"
"367340","DB금융스팩8호","KOSDAQ","SPAC(소속부없음)","2025","0","0.00","2020","2025","2015","6016","12151675","12251250000","6050000"
"367360","DB금융스팩9호","KOSDAQ","SPAC(소속부없음)","2055","15","0.74","2055","2055","2055","1","2055","9946200000","4840000"
"016610","DB금융투자","KOSPI",,"4475","15","0.34","4480","4520","4440","86232","384955715","189947590775","42446389"
"005830","DB손해보험","KOSPI",,"67200","1600","2.44","65400","67700","65300","125934","8432210000","4757760000000","70800000"
"000990","DB하이텍","KOSPI",,"44950","-250","-0.55","45900","46500","44700","424655","19297355100","1995716530600","44398588"
"000995","DB하이텍1우","KOSPI",,"84100","-2100","-2.44","86500","86500","84100","379","32087400","9445775600","112316"
"139130","DGB금융지주","KOSPI",,"7790","-160","-2.01","7950","7960","7760","529025","4151458250","1317646039070","169145833"
"001530","DI동일","KOSPI",,"16270","160","0.99","16070","16430","16070","52478","853226640","415995752900","25568270"
"000210","DL","KOSPI",,"61200","200","0.33","60400","61500","60400","70857","4318304400","1282500100800","20955884"
"001880","DL건설","KOSPI",,"14590","0","0.00","14590","14690","14570","12598","183857930","321757413560","22053284"
"000215","DL우","KOSPI",,"34700","50","0.14","34650","34900","34250","855","29752550","58508190500","1686115"
"375500","DL이앤씨","KOSPI",,"38250","250","0.66","38000","38950","37700","174421","6682343050","1480031079750","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"26800","-100","-0.37","26900","27000","26300","2171","58264700","56600286800","2111951"
"37550K","DL이앤씨우","KOSPI",,"23300","0","0.00","23300","23500","23050","1729","40238350","49253520500","2113885"
"068790","DMS","KOSDAQ","우량기업부","6500","20","0.31","6520","6520","6430","81204","524946480","159724896500","24573061"
"007340","DN오토모티브","KOSPI",,"64700","-400","-0.61","65100","65200","64300","19524","1261573700","646612123500","9994005"
"004840","DRB동일","KOSPI",,"4200","-5","-0.12","4175","4255","4175","13752","58096245","83706000000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","벤처기업부","4125","-290","-6.57","4440","4500","4115","949301","4031056010","114722037375","27811403"
"155660","DSR","KOSPI",,"6120","-50","-0.81","6170","6210","6040","25824","157706590","97920000000","16000000"
"069730","DSR제강","KOSPI",,"5480","-30","-0.54","5520","5590","5460","64614","356986180","78912000000","14400000"
