종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2570","-50","-1.91","2620","2620","2535","233107","597080170","124739169940","48536642"
"095570","AJ네트웍스","KOSPI",,"4230","20","0.48","4200","4285","4105","78260","327369725","198058307850","46822295"
"006840","AK홀딩스","KOSPI",,"19700","-270","-1.35","19950","19950","19530","8632","170106540","260976951700","13247561"
"054620","APS","KOSDAQ","중견기업부","11050","2370","27.30","8860","11280","8860","2626160","27835485460","225356142050","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","18320","300","1.66","17990","18340","17710","45828","831188380","279955632720","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","11240","-90","-0.79","11110","11310","11090","50551","564934430","169525096960","15082304"
"027410","BGF","KOSPI",,"3570","-35","-0.97","3550","3650","3545","75509","270641105","341708943870","95716791"
"282330","BGF리테일","KOSPI",,"160200","-3700","-2.26","162100","162500","159500","32712","5261102900","2768881741200","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","5050","-50","-0.98","5030","5090","4910","85595","426661585","206388520700","40869014"
"138930","BNK금융지주","KOSPI",,"6600","10","0.15","6530","6660","6510","794460","5244713800","2151172623600","325935246"
"001460","BYC","KOSPI",,"406000","-10000","-2.40","416000","416000","401000","99","40141500","253593690000","624615"
"001465","BYC우","KOSPI",,"144100","-100","-0.07","143800","146000","142400","67","9665000","31036978500","215385"
"013720","CBI","KOSDAQ","중견기업부","1390","-28","-1.97","1409","1417","1351","73001","101577528","42278459620","30416158"
"083790","CG인바이츠","KOSDAQ","벤처기업부","3205","-150","-4.47","3425","3600","3205","507258","1720809120","246445853310","76894182"
"001040","CJ","KOSPI",,"70400","-1900","-2.63","71100","72000","69600","163606","11499451500","2054060659200","29176998"
"079160","CJ CGV","KOSPI",,"7730","-580","-6.98","8200","8200","7670","580364","4524187230","368951423570","47729809"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","58400","-1500","-2.50","59200","59700","58000","120475","7054438400","1280662593600","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","20100","0","0.00","20100","20300","19620","14375","284929200","118161307200","5878672"
"00104K","CJ4우(전환)","KOSPI",,"58700","-1000","-1.68","59300","59300","57600","8406","489655500","248096254400","4226512"
"000120","CJ대한통운","KOSPI",,"81100","2200","2.79","77600","81600","77600","85431","6896665500","1850081098400","22812344"
"011150","CJ씨푸드","KOSPI",,"3035","10","0.33","2950","3045","2950","64213","192563505","109049896055","35930773"
"011155","CJ씨푸드1우","KOSPI",,"19810","-640","-3.13","20400","20500","19810","278","5553060","3962000000","200000"
"001045","CJ우","KOSPI",,"43750","0","0.00","43750","44250","43050","3612","156850700","98884756250","2260223"
"097950","CJ제일제당","KOSPI",,"303500","-4000","-1.30","302000","306000","300000","30286","9194886000","4568945451000","15054186"
