종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2810","20","0.72","2805","2875","2770","832167","2352446940","136387964020","48536642"
"095570","AJ네트웍스","KOSPI",,"4565","55","1.22","4470","4585","4470","150980","681043645","206578844835","45252759"
"006840","AK홀딩스","KOSPI",,"15950","-20","-0.13","16240","16240","15850","10237","163660530","211298597950","13247561"
"054620","APS","KOSDAQ","중견기업부","6930","80","1.17","6850","7040","6680","70571","477804300","141331951530","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","21850","100","0.46","21750","22100","21600","107749","2354361950","333899048850","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","16100","540","3.47","15670","16240","15600","212101","3390033980","242825094400","15082304"
"139050","BF랩스","KOSDAQ","벤처기업부","7340","30","0.41","7330","7570","7190","78106","575048560","63066094740","8592111"
"027410","BGF","KOSPI",,"3805","40","1.06","3760","3815","3760","60471","229760065","364202389755","95716791"
"282330","BGF리테일","KOSPI",,"124900","2400","1.96","123400","126600","121400","96350","11982208800","2158759859400","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4370","65","1.51","4290","4390","4290","86331","376557560","236125411750","54033275"
"138930","BNK금융지주","KOSPI",,"7910","10","0.13","7950","7950","7820","1310066","10323535420","2547719544580","322088438"
"001460","BYC","KOSPI",,"490500","4500","0.93","480000","492000","471000","372","177546000","306373657500","624615"
"001465","BYC우","KOSPI",,"168000","700","0.42","166000","170800","161800","981","161423100","36184680000","215385"
"013720","CBI","KOSDAQ","중견기업부","1684","164","10.79","1519","1687","1516","1002767","1610432089","72132772592","42834188"
"083790","CG인바이츠","KOSDAQ","벤처기업부","3455","20","0.58","3480","3570","3400","425279","1481704735","265669398810","76894182"
"001040","CJ","KOSPI",,"94500","400","0.43","95100","95100","92900","98684","9250552600","2757226311000","29176998"
"079160","CJ CGV","KOSPI",,"5640","30","0.53","5600","5730","5490","770303","4305347120","690515493000","122431825"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","73300","1100","1.52","73000","73800","72200","63967","4669470600","1607406988200","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","14750","330","2.29","14450","14750","14250","11313","163222890","134409404500","9112502"
"00104K","CJ4우(전환)","KOSPI",,"74300","-100","-0.13","75300","75300","72700","16251","1190902000","314029841600","4226512"
"000120","CJ대한통운","KOSPI",,"127600","-2800","-2.15","132300","135900","124300","129731","16525162300","2910855094400","22812344"
"011150","CJ씨푸드","KOSPI",,"2715","35","1.31","2680","2715","2680","63245","170603380","97552048695","35930773"
"011155","CJ씨푸드1우","KOSPI",,"20450","-250","-1.21","21200","21200","20350","760","15538800","4090000000","200000"
"001045","CJ우","KOSPI",,"56600","700","1.25","55900","57000","55000","9321","524885100","127928621800","2260223"
"097950","CJ제일제당","KOSPI",,"287500","4000","1.41","286000","289500","285000","36067","10362048000","4328078475000","15054186"
"097955","CJ제일제당 우","KOSPI",,"135100","2100","1.58","135100","135500","133000","2608","350987800","179336198300","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","24100","150","0.63","23950","24200","23600","9126","219296100","286105222600","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2225","25","1.14","2225","2245","2195","336764","746085315","309035242900","138892244"
"023460","CNH","KOSDAQ","중견기업부","1815","35","1.97","1829","1829","1750","2652","4729611","67518000000","37200000"
"056730","CNT85","KOSDAQ","중견기업부","1222","2","0.16","1249","1249","1199","6083","7380176","90563869292","74111186"
"000480","CR홀딩스","KOSPI",,"6230","70","1.14","6130","6270","6130","12077","74905580","292127752700","46890490"
"065770","CS","KOSDAQ","벤처기업부","1215","12","1.00","1203","1224","1201","38133","46290490","23584522950","19411130"
"083660","CSA 코스믹","KOSDAQ","관리종목(소속부없음)","1208","10","0.83","1204","1227","1150","23622","27875117","73986594648","61247181"
"000590","CS홀딩스","KOSPI",,"64700","-300","-0.46","64500","64900","64400","338","21875300","74694985400","1154482"
"012030","DB","KOSPI",,"1551","-31","-1.96","1567","1603","1550","354866","557057037","312020770083","201173933"
"456440","DB금융스팩11호","KOSDAQ","SPAC(소속부없음)","2265","10","0.44","2250","2265","2235","3509","7888085","12038475000","5315000"
"016610","DB금융투자","KOSPI",,"4500","30","0.67","4495","4550","4465","77058","347219205","191008750500","42446389"
"005830","DB손해보험","KOSPI",,"97200","-200","-0.21","96500","99100","96400","215717","20999928336","6881760000000","70800000"
"000990","DB하이텍","KOSPI",,"46150","700","1.54","45900","46250","45500","319203","14660364950","2048994836200","44398588"
"139130","DGB금융지주","KOSPI",,"9110","-20","-0.22","9150","9190","9020","775884","7051393080","1540918538630","169145833"
"060900","DGP","KOSDAQ","중견기업부","1742","175","11.17","1565","1796","1531","1684155","2886806306","43999834918","25258229"
"290120","DH오토리드","KOSDAQ","우량기업부","3280","-95","-2.81","3375","3375","3275","29486","97475830","50889652640","15515138"
"025440","DH오토웨어","KOSDAQ","중견기업부","1936","8","0.41","1928","1947","1925","17388","33533825","59592449664","30781224"
"001530","DI동일","KOSPI",,"28450","0","0.00","28550","29350","28200","169763","4882265150","703814393350","24738643"
"000210","DL","KOSPI",,"45600","450","1.00","45950","46000","45050","43633","1988287300","955588310400","20955884"
"000215","DL우","KOSPI",,"26550","450","1.72","26250","26750","25300","2372","62846350","44766353250","1686115"
"375500","DL이앤씨","KOSPI",,"35000","200","0.57","35450","35500","34650","118105","4128371300","1354276805000","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"24350","-100","-0.41","24900","24900","24300","555","13550350","51426006850","2111951"
"37550K","DL이앤씨우","KOSPI",,"18950","-20","-0.11","19500","19500","18950","790","15015890","40058120750","2113885"
"068790","DMS","KOSDAQ","우량기업부","6860","-170","-2.42","7030","7090","6860","160199","1113070400","168571198460","24573061"
"007340","DN오토모티브","KOSPI",,"82000","-1200","-1.44","83200","83300","80300","33568","2732889100","819508410000","9994005"
"004840","DRB동일","KOSPI",,"6470","290","4.69","6130","6900","6130","1313901","8635136840","128947100000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","4015","225","5.94","3830","4015","3790","1079698","4243561260","111662783045","27811403"
"155660","DSR","KOSPI",,"4275","5","0.12","4270","4295","4240","9075","38769340","68400000000","16000000"
"069730","DSR제강","KOSPI",,"4125","0","0.00","4115","4140","4100","41925","172608485","59400000000","14400000"
"017860","DS단석","KOSPI",,"166800","-3100","-1.82","169200","172000","166700","43874","7357827500","977682187200","5861404"
"180400","DXVX","KOSDAQ","중견기업부","4255","-270","-5.97","4535","4590","4090","432327","1817025315","128583683160","30219432"
"017940","E1","KOSPI",,"65700","300","0.46","65800","66200","64700","24908","1635532300","450702000000","6860000"
"245620","EDGC","KOSDAQ","기술성장기업부","526","-19","-3.49","525","600","520","6524740","3573128703","63572645618","120860543"
"037370","EG","KOSDAQ","중견기업부","9800","290","3.05","9650","10060","9600","83835","827102170","84524725600","8624972"
"278990","EMB","KONEX","일반기업부","11700","-100","-0.85","11800","11800","11700","383","4510000","55668061800","4757954"
"365550","ESR켄달스퀘어리츠","KOSPI",,"4200","-10","-0.24","4220","4280","4170","251681","1058271745","894973800000","213089000"
"050120","ES큐브","KOSDAQ","벤처기업부","2870","10","0.35","2860","2900","2810","18929","54303895","38928926820","13564086"
"383220","F&F","KOSPI",,"68200","400","0.59","68500","69200","67300","101471","6915000100","2612542515000","38307075"
"007700","F&F홀딩스","KOSPI",,"15730","430","2.81","15300","15890","15300","20691","321328330","615268992910","39114367"
"214270","FSN","KOSDAQ","중견기업부","2800","-50","-1.75","2825","2880","2785","345308","971510830","93101296400","33250463"
"130500","GH신소재","KOSDAQ","중견기업부","2735","20","0.74","2735","2795","2715","18805","51659805","39780717220","14545052"
"114090","GKL","KOSPI",,"12280","-30","-0.24","12440","12440","12220","141785","1743958240","759587627600","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","3380","-40","-1.17","3465","3475","3345","58789","199451370","227727500000","67375000"
"078930","GS","KOSPI",,"48700","-150","-0.31","49350","49450","48200","120545","5867443550","4524978908600","92915378"
"083450","GST","KOSDAQ","우량기업부","48800","-700","-1.41","50700","52900","48250","914865","46113731300","454705956000","9317745"
"006360","GS건설","KOSPI",,"15450","300","1.98","15270","15510","15250","345895","5318232850","1322234020500","85581490"
"001250","GS글로벌","KOSPI",,"2740","25","0.92","2730","2765","2660","2539845","7012340350","226142513360","82533764"
"007070","GS리테일","KOSPI",,"21750","-50","-0.23","21950","22050","21600","217308","4722713800","2277614803500","104717922"
"078935","GS우","KOSPI",,"38900","100","0.26","38700","38950","38600","5659","219453800","69429731400","1784826"
"297890","HB솔루션","KOSDAQ","우량기업부","4340","-90","-2.03","4495","4560","4340","1511119","6663505550","317316140120","73114318"
"440290","HB인베스트먼트","KOSDAQ","중견기업부","3110","15","0.48","3105","3135","3080","137487","426459840","83556401100","26867010"
"078150","HB테크놀러지","KOSDAQ","우량기업부","2190","-5","-0.23","2200","2230","2160","1011053","2208094785","203047856040","92715916"
"012630","HDC","KOSPI",,"7800","-80","-1.02","7870","7940","7660","163037","1267674400","465985423800","59741721"
"039570","HDC랩스","KOSPI",,"8120","-70","-0.85","8190","8240","7990","3801","30729470","210775720120","25957601"
"089470","HDC현대EP","KOSPI",,"4755","-85","-1.76","4840","4845","4705","125155","595343955","151684500000","31900000"
"294870","HDC현대산업개발","KOSPI",,"18550","-10","-0.05","18560","18600","17750","383494","6993999850","1222580971500","65907330"
"009540","HD한국조선해양","KOSPI",,"112200","-1300","-1.15","114800","115300","111400","117143","13230826000","7940743615200","70773116"
"267250","HD현대","KOSPI",,"69000","-800","-1.15","70600","70600","68300","176133","12151498700","5450522865000","78993085"
"267270","HD현대건설기계","KOSPI",,"52900","1200","2.32","52000","53000","51900","125783","6616160800","1042171949700","19700793"
"322000","HD현대에너지솔루션","KOSPI",,"22100","-250","-1.12","22350","22500","22000","52768","1168600250","247520000000","11200000"
"042670","HD현대인프라코어","KOSPI",,"8300","280","3.49","8090","8330","8090","3948974","32632243610","1656708659900","199603453"
"267260","HD현대일렉트릭","KOSPI",,"129400","700","0.54","130000","130000","125600","204702","26257373300","4664499269000","36047135"
"329180","HD현대중공업","KOSPI",,"110900","-700","-0.63","112300","112800","110200","83688","9281055100","9844938564400","88773116"
"097230","HJ중공업","KOSPI",,"3385","-15","-0.44","3400","3450","3385","46133","157320950","281883441185","83274281"
"195940","HK이노엔","KOSDAQ GLOBAL","중견기업부","37300","-450","-1.19","37750","38000","36400","262153","9741018100","1056704934300","28329891"
"014790","HL D&I","KOSPI",,"2015","5","0.25","2000","2015","1989","31271","62599959","76285081015","37858601"
"028300","HLB","KOSDAQ","중견기업부","98000","18100","22.65","80000","98900","79300","12926607","1190777611400","12819580018000","130812041"
"003580","HLB글로벌","KOSPI",,"6540","460","7.57","6080","6750","5980","2038308","13110071570","291181492560","44523164"
"278650","HLB바이오스텝","KOSDAQ","중견기업부","3790","490","14.85","3310","4050","3300","30990340","120201921865","323847878310","85447989"
"343090","HLB사이언스","KONEX","일반기업부","2505","55","2.24","2495","2505","2360","34194","84106145","41030414535","16379407"
"067630","HLB생명과학","KOSDAQ","중견기업부","15360","1170","8.25","14230","15890","14010","5892415","89849403580","1618412928000","105365425"
"024850","HLB이노베이션","KOSDAQ","중견기업부","3840","630","19.63","3260","3845","3220","3729324","13581084330","261737648640","68160846"
"047920","HLB제약","KOSDAQ","기술성장기업부","22900","2100","10.10","20800","23700","20550","4034164","90992568650","724597723800","31641822"
"115450","HLB테라퓨틱스","KOSDAQ","중견기업부","8150","780","10.58","7370","8440","7370","4577949","36783376080","614128343650","75353171"
"046210","HLB파나진","KOSDAQ","벤처기업부","4690","490","11.67","4210","4690","4200","1465297","6621466885","192311231630","41004527"
"204320","HL만도","KOSPI",,"33150","-250","-0.75","33800","33950","33100","154718","5182082850","1556628528000","46957120"
"060980","HL홀딩스","KOSPI",,"34500","150","0.44","34500","34550","34300","15249","525127400","350844645000","10169410"
"011200","HMM","KOSPI",,"16950","-60","-0.35","17020","17260","16900","1411684","24005707850","11679219457200","689039496"
"403870","HPSP","KOSDAQ","벤처기업부","54800","-2100","-3.69","57900","58600","54600","2260537","127193242900","4544791091200","82934144"
"036640","HRS","KOSDAQ","우량기업부","5510","-10","-0.18","5540","5660","5500","185682","1034197120","90114948000","16354800"
"082740","HSD엔진","KOSPI",,"8900","-130","-1.44","9040","9100","8790","382746","3393363120","636741546600","71543994"
"035000","HS애드","KOSPI",,"6290","10","0.16","6310","6310","6250","14180","89057970","104209002610","16567409"
"439730","IBKS제20호스팩","KOSDAQ","SPAC(소속부없음)","2500","-10","-0.40","2510","2510","2460","8146","20111455","10775000000","4310000"
"442770","IBKS제21호스팩","KOSDAQ","SPAC(소속부없음)","2350","-30","-1.26","2375","2380","2335","20990","49282585","9893500000","4210000"
"448760","IBKS제22호스팩","KOSDAQ","SPAC(소속부없음)","2380","-5","-0.21","2385","2410","2340","6519","15403025","10543400000","4430000"
"467930","IBKS제23호스팩","KOSDAQ","SPAC(소속부없음)","2195","0","0.00","2195","2200","2185","6648","14580020","9284850000","4230000"
"469480","IBKS제24호스팩","KOSDAQ","SPAC(소속부없음)","2180","-5","-0.23","2185","2195","2175","9884","21544910","9221400000","4230000"
"003560","IHQ","KOSPI",,"10760","0","0.00","0","0","0","0","0","58906362440","5474569"
"095340","ISC","KOSDAQ","우량기업부","95000","14800","18.45","81500","98200","81400","2920779","269410294300","2013720510000","21197058"
"099520","ITX-AI","KOSDAQ","관리종목(소속부없음)","1284","0","0.00","0","0","0","0","0","58141862016","45281824"
"175330","JB금융지주","KOSPI",,"13800","-210","-1.50","14000","14000","13560","641470","8855397840","2692148132400","195083198"
"950170","JTC","KOSDAQ","관리종목(소속부없음)","4515","-15","-0.33","4530","4550","4450","34875","156993185","227053132845","50288623"
"234080","JW생명과학","KOSPI",,"12480","-120","-0.95","12700","12700","12440","32101","402000910","197615233920","15834554"
"067290","JW신약","KOSDAQ","중견기업부","2030","25","1.25","2020","2050","1990","163968","328786908","103208249060","50841502"
"001060","JW중외제약","KOSPI",,"33300","300","0.91","33100","33650","32500","157841","5248948850","775421469000","23285930"
"001067","JW중외제약2우B","KOSPI",,"60900","400","0.66","60900","60900","60900","10","609000","12787355700","209973"
"001065","JW중외제약우","KOSPI",,"30550","100","0.33","30600","30600","30550","24","733450","10446603050","341951"
"096760","JW홀딩스","KOSPI",,"3280","10","0.31","3275","3300","3265","18092","59366660","242473809760","73924942"
"035900","JYP Ent.","KOSDAQ GLOBAL","우량기업부","67800","1200","1.80","67000","69000","66500","859695","58417009000","2409102957600","35532492"
"318000","KBG","KOSDAQ","벤처기업부","8710","-140","-1.58","8920","9120","8640","305837","2713133660","76127342330","8740223"
"024840","KBI메탈","KOSDAQ","중견기업부","1291","-7","-0.54","1285","1297","1285","69837","89906441","43832720103","33952533"
"105560","KB금융","KOSPI",,"70900","-300","-0.42","70500","71300","69600","1777459","125136959654","28608935004800","403511072"
"432320","KB스타리츠","KOSPI",,"4115","45","1.11","4065","4115","4045","79097","322156220","417319782775","101414285"
"024120","KB오토시스","KOSDAQ","중견기업부","4305","35","0.82","4240","5040","4240","4449103","20986765855","49507500000","11500000"
"455250","KB제25호스팩","KOSDAQ","SPAC(소속부없음)","2180","0","0.00","2200","2200","2175","7509","16370515","9384900000","4305000"
"458320","KB제26호스팩","KOSDAQ","SPAC(소속부없음)","2255","55","2.50","2200","2255","2200","200360","447315650","12413775000","5505000"
"464680","KB제27호스팩","KOSDAQ","SPAC(소속부없음)","1993","8","0.40","1994","1994","1987","53981","107453102","25719665000","12905000"
"002380","KCC","KOSPI",,"291500","6500","2.28","290500","293000","281000","44343","12789735500","2590406296500","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","4635","15","0.32","4575","4700","4565","9418","43735130","99189000000","21400000"
"344820","KCC글라스","KOSPI",,"41000","50","0.12","40900","41050","40650","16529","674491250","654790992000","15970512"
"036670","KCI","KOSDAQ","우량기업부","7300","50","0.69","7250","7380","7170","12529","91513360","82271000000","11270000"
"009070","KCTC","KOSPI",,"3870","30","0.78","3855","3870","3810","33603","128830005","116100000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"2800","20","0.72","2780","2830","2770","17211","48087010","62817944000","22434980"
"112190","KC산업","KONEX","일반기업부","1679","-1","-0.06","1699","1699","1501","36","60477","11963299787","7125253"
"119650","KC코트렐","KOSPI",,"1393","-13","-0.92","1414","1420","1390","163344","229023265","70953053990","50935430"
"044180","KD","KOSDAQ","투자주의환기종목(소속부없음)","715","0","0.00","741","758","703","512442","367288187","19103226285","26717799"
"092220","KEC","KOSPI",,"1496","4","0.27","1518","1534","1493","819279","1237792803","300341658936","200763141"
"151860","KG ETS","KOSDAQ","우량기업부","10430","60","0.58","10400","10600","10370","173916","1819219280","375480000000","36000000"
"046440","KG모빌리언스","KOSDAQ","우량기업부","5390","30","0.56","5370","5410","5350","44357","238506290","209269811520","38825568"
"003620","KG모빌리티","KOSPI",,"8100","90","1.12","8130","8220","8050","334007","2718419850","1514343794400","186956024"
"016380","KG스틸","KOSPI",,"7240","140","1.97","7140","7420","7140","552423","4034864060","724064414280","100008897"
"035600","KG이니시스","KOSDAQ","우량기업부","12390","10","0.08","12380","12630","12380","126133","1572056070","345735937260","27904434"
"001390","KG케미칼","KOSPI",,"6100","-250","-3.94","6360","6400","6100","533729","3308108570","417661144000","68469040"
"226360","KH 건설","KOSDAQ","투자주의환기종목(소속부없음)","319","0","0.00","0","0","0","0","0","60627181021","190053859"
"111870","KH 전자","KOSDAQ","관리종목(소속부없음)","2970","0","0.00","0","0","0","0","0","41572037430","13997319"
"033180","KH 필룩스","KOSPI",,"6630","0","0.00","0","0","0","0","0","120578742570","18186839"
"060720","KH바텍","KOSDAQ","중견기업부","14950","750","5.28","14240","15300","14200","979314","14654647890","353977757900","23677442"
"015590","KIB플러그에너지","KOSPI",,"392","0","0.00","393","402","384","4974649","1954794687","92896765248","236981544"
"001940","KISCO홀딩스","KOSPI",,"25450","-950","-3.60","26750","26750","25250","50615","1319885600","411688871000","16176380"
"058400","KNN","KOSDAQ","우량기업부","930","12","1.31","920","931","918","217219","200328224","123159639600","132429720"
"025000","KPX케미칼","KOSPI",,"45950","200","0.44","45750","46000","45750","5331","244822000","222398000000","4840000"
"092230","KPX홀딩스","KOSPI",,"57700","400","0.70","57500","57800","57100","718","41330800","243762074200","4224646"
"000040","KR모터스","KOSPI",,"465","0","0.00","0","0","0","0","0","44704386225","96138465"
"044450","KSS해운","KOSPI",,"8510","-60","-0.70","8600","8660","8460","72205","614308520","196460838800","23085880"
"030200","KT","KOSPI",,"38750","-300","-0.77","39050","39500","38600","565329","22021764350","9992104450000","257860760"
"033780","KT&G","KOSPI",,"93900","2100","2.29","93000","94000","92700","340112","31870367800","12565932468300","133822497"
"058850","KTcs","KOSPI",,"3690","60","1.65","3650","3710","3635","566417","2082230645","157507650000","42685000"
"058860","KTis","KOSPI",,"2965","10","0.34","2960","2980","2955","115910","343716595","103187930000","34802000"
"122450","KX","KOSDAQ","중견기업부","4895","60","1.24","4835","4945","4810","20675","100207435","221919543780","45335964"
"052900","KX하이텍","KOSDAQ","우량기업부","1410","57","4.21","1351","1440","1351","674568","952127439","77701598970","55107517"
"376190","LB루셈","KOSDAQ","중견기업부","6920","-90","-1.28","7030","7080","6920","29376","205310690","170232000000","24600000"
"061970","LB세미콘","KOSDAQ","우량기업부","7130","-20","-0.28","7210","7300","7130","359348","2597110560","312184140960","43784592"
"309960","LB인베스트먼트","KOSDAQ","중견기업부","4115","0","0.00","4075","4150","4070","20041","82658500","95538938485","23217239"
"093050","LF","KOSPI",,"14170","530","3.89","13650","14240","13530","140730","1967116490","414330800000","29240000"
"003550","LG","KOSPI",,"95200","-2100","-2.16","98300","98300","94800","294300","28191569600","14975054533600","157300993"
"034220","LG디스플레이","KOSPI",,"10910","130","1.21","10870","10970","10790","811872","8833081090","3903769287000","357815700"
"051900","LG생활건강","KOSPI",,"334500","-500","-0.15","335500","340000","333000","57781","19455002500","5224286896500","15618197"
"051905","LG생활건강우","KOSPI",,"156500","-3500","-2.19","160400","160400","155100","6821","1071749300","328602580500","2099697"
"373220","LG에너지솔루션","KOSPI",,"402500","3000","0.75","403500","406500","399500","162446","65465823000","94185000000000","234000000"
"003555","LG우","KOSPI",,"65300","300","0.46","65200","66200","64000","7527","487231500","197311786000","3021620"
"032640","LG유플러스","KOSPI",,"10200","0","0.00","10240","10280","10170","921551","9423068950","4453435882200","436611361"
"011070","LG이노텍","KOSPI",,"188800","-300","-0.16","189200","190300","188100","181259","34290283100","4468349801600","23667107"
"066570","LG전자","KOSPI",,"95600","700","0.74","95600","96000","94800","386803","36930800200","15644731018400","163647814"
"066575","LG전자우","KOSPI",,"43200","400","0.93","42850","43200","42850","27555","1186509450","742434854400","17185992"
"037560","LG헬로비전","KOSPI",,"3410","-30","-0.87","3470","3540","3375","352599","1205207630","264093809650","77446865"
"051910","LG화학","KOSPI",,"443000","0","0.00","448000","456500","440500","288423","129165353500","31272407949000","70592343"
"051915","LG화학우","KOSPI",,"305000","1000","0.33","304000","308500","302500","30126","9205391000","2345084000000","7688800"
"079550","LIG넥스원","KOSPI",,"183300","5700","3.21","178700","186500","176300","504913","92265912500","4032600000000","22000000"
"006260","LS","KOSPI",,"96200","400","0.42","97300","97700","94600","163612","15751534800","3097640000000","32200000"
"010120","LS ELECTRIC","KOSPI",,"79200","2400","3.13","77900","82000","77400","779759","61837791800","2376000000000","30000000"
"000680","LS네트웍스","KOSPI",,"4055","45","1.12","4025","4090","4005","164830","665761785","319546229880","78803016"
"060370","LS마린솔루션","KOSDAQ","중견기업부","8780","-250","-2.77","9050","9170","8760","103039","915562010","227737676960","25938232"
"417200","LS머트리얼즈","KOSDAQ","중견기업부","24300","-300","-1.22","24500","24850","23850","792865","19268979450","1643959613700","67652659"
"229640","LS에코에너지","KOSPI",,"18320","-280","-1.51","18600","18950","17950","358743","6576468370","561047783280","30624879"
"108320","LX세미콘","KOSPI",,"77500","200","0.26","77800","78500","77300","66390","5163761100","1260483250000","16264300"
"001120","LX인터내셔널","KOSPI",,"26800","250","0.94","26650","26800","26500","180682","4808976600","1038768000000","38760000"
"108670","LX하우시스","KOSPI",,"39150","-250","-0.63","39400","39950","38700","26854","1050641300","351084280500","8967670"
"108675","LX하우시스우","KOSPI",,"20800","150","0.73","20950","21200","20750","1549","32466750","21472464000","1032330"
"383800","LX홀딩스","KOSPI",,"6990","10","0.14","6990","7030","6970","106215","742513200","533202023100","76280690"
"38380K","LX홀딩스1우","KOSPI",,"9030","-100","-1.10","9130","9230","9020","1112","10088040","13231523550","1465285"
"086960","MDS테크","KOSDAQ","중견기업부","1970","97","5.18","1931","1988","1920","5391883","10554572191","172529715920","87578536"
"023150","MH에탄올","KOSPI",,"6560","40","0.61","6520","6570","6470","4053","26400170","48403130560","7378526"
"038340","MIT","KOSDAQ","투자주의환기종목(소속부없음)","1283","0","0.00","0","0","0","0","0","33979354334","26484298"
"035420","NAVER","KOSPI",,"188000","-1000","-0.53","190000","190700","188000","750757","142003314800","30532815672000","162408594"
"160550","NEW","KOSDAQ","중견기업부","3600","-20","-0.55","3595","3690","3595","69338","250955650","100461981600","27906106"
"053290","NE능률","KOSDAQ","우량기업부","5430","30","0.56","5400","5510","5330","143024","771751800","89737847010","16526307"
"181710","NHN","KOSPI",,"24750","-400","-1.59","25150","25400","24600","127298","3165622200","864682879500","34936682"
"060250","NHN KCP","KOSDAQ GLOBAL","우량기업부","12750","170","1.35","12560","12970","12340","927781","11811467590","512047790250","40160611"
"104200","NHN벅스","KOSDAQ","중견기업부","5160","-40","-0.77","5150","5410","5060","859933","4487956300","76510158000","14827550"
"400760","NH올원리츠","KOSPI",,"3625","5","0.14","3600","3635","3575","80347","290732175","152975000000","42200000"
"005940","NH투자증권","KOSPI",,"11980","50","0.42","12000","12000","11890","643734","7692572010","3973357733580","331665921"
"005945","NH투자증권우","KOSPI",,"10990","10","0.09","11000","11030","10940","43040","472370110","207391938320","18870968"
"338100","NH프라임리츠","KOSPI",,"4355","-5","-0.11","4365","4365","4295","43461","187235830","81264300000","18660000"
"034310","NICE","KOSPI",,"13320","-50","-0.37","13390","13450","13150","25726","340252860","499546313640","37503477"
"030190","NICE평가정보","KOSPI",,"10600","20","0.19","10580","10700","10470","98719","1042914950","637141302000","60107670"
"008260","NI스틸","KOSPI",,"4970","70","1.43","4910","4990","4910","40472","200528670","142142581490","28600117"
"004250","NPC","KOSPI",,"4985","5","0.10","5010","5050","4955","43298","216060525","183049200000","36720000"
"004255","NPC우","KOSPI",,"2830","45","1.62","2785","2840","2775","18069","50521715","14942400000","5280000"
"222160","NPX","KOSDAQ","기술성장기업부","8040","0","0.00","0","0","0","0","0","79551289560","9894439"
"456040","OCI","KOSPI",,"82900","-200","-0.24","83200","84800","82500","25887","2159995300","745315351500","8990535"
"010060","OCI홀딩스","KOSPI",,"95300","600","0.63","96000","97100","94800","48734","4671558800","1868476768600","19606262"
"178920","PI첨단소재","KOSPI",,"22050","1550","7.56","20750","22300","20700","236876","5172775600","647527400100","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","5040","-150","-2.89","5170","5240","5010","331595","1685597390","50400000000","10000000"
"005490","POSCO홀딩스","KOSPI",,"444500","1500","0.34","447000","456500","444000","489844","219695386500","37591911735000","84571230"
