종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","3020","5","0.17","2995","3445","2935","40162146","128834191830","146580658840","48536642"
"095570","AJ네트웍스","KOSPI",,"4255","-75","-1.73","4330","4360","4240","209572","899260920","199228865225","46822295"
"006840","AK홀딩스","KOSPI",,"18830","-190","-1.00","19060","19120","18800","9196","174186630","249451573630","13247561"
"054620","APS","KOSDAQ","중견기업부","11160","-140","-1.24","11210","11450","11140","71735","804874540","227599506360","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","21350","0","0.00","21700","21800","21250","110148","2380343300","326258338350","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","14500","-50","-0.34","14600","14800","14400","270901","3942828730","218693408000","15082304"
"027410","BGF","KOSPI",,"4105","-25","-0.61","4100","4170","4090","57657","237683585","392917427055","95716791"
"282330","BGF리테일","KOSPI",,"190400","7000","3.82","181900","190800","181900","93134","17609355600","3290855702400","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","7370","30","0.41","7340","7610","7170","232213","1717535400","301204633180","40869014"
"138930","BNK금융지주","KOSPI",,"6710","-30","-0.45","6710","6780","6710","1022635","6881648160","2187025500660","325935246"
"001460","BYC","KOSPI",,"419500","0","0.00","415500","420000","415500","647","269580000","262025992500","624615"
"001465","BYC우","KOSPI",,"149600","900","0.61","148200","149600","148200","21","3115600","32221596000","215385"
"013720","CBI","KOSDAQ","중견기업부","236","0","0.00","0","0","0","0","0","70810952996","300046411"
"001040","CJ","KOSPI",,"88600","0","0.00","88300","89900","88200","206805","18348805900","2585082022800","29176998"
"079160","CJ CGV","KOSPI",,"15600","-120","-0.76","15720","15820","15570","171808","2695180360","744551901600","47727686"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","76000","-600","-0.78","76700","78200","75900","68616","5271635300","1666615704000","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","26350","150","0.57","26200","26400","25950","13277","347618100","154903007200","5878672"
"00104K","CJ4우(전환)","KOSPI",,"71200","-900","-1.25","71500","72500","71000","7273","519588700","300927654400","4226512"
"000120","CJ대한통운","KOSPI",,"81500","-700","-0.85","82200","83200","80700","67357","5488785200","1859206036000","22812344"
"011150","CJ씨푸드","KOSPI",,"3340","-15","-0.45","3370","3650","3330","1602820","5548955530","120008781820","35930773"
"011155","CJ씨푸드1우","KOSPI",,"24950","-400","-1.58","25650","25650","24700","247","6153500","4990000000","200000"
"001045","CJ우","KOSPI",,"50500","100","0.20","50600","50800","50300","422","21286800","114141261500","2260223"
