종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","3000","-40","-1.32","3075","3410","2950","23811930","75549745280","145609926000","48536642"
"095570","AJ네트웍스","KOSPI",,"4405","15","0.34","4390","4430","4370","53177","233550010","206252209475","46822295"
"006840","AK홀딩스","KOSPI",,"19170","880","4.81","18290","19710","18290","35191","673602730","253955744370","13247561"
"054620","APS","KOSDAQ","중견기업부","10690","-180","-1.66","10880","10950","10650","46966","504668150","218014222490","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","21500","-250","-1.15","22200","22250","21400","112242","2441099200","328550551500","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","13700","-550","-3.86","14250","14250","13670","226434","3134345990","206627564800","15082304"
"027410","BGF","KOSPI",,"4090","0","0.00","4090","4095","4065","70073","285533535","391481675190","95716791"
"282330","BGF리테일","KOSPI",,"188800","3100","1.67","185000","190000","185000","20897","3922119100","3263201452800","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","6170","-180","-2.83","6350","6450","6120","306748","1913641090","252161816380","40869014"
"138930","BNK금융지주","KOSPI",,"6840","-80","-1.16","6910","6920","6810","467505","3202049220","2229397082640","325935246"
"001460","BYC","KOSPI",,"420000","-3500","-0.83","420500","423500","417000","134","56183500","262338300000","624615"
"001465","BYC우","KOSPI",,"148600","-3100","-2.04","150000","150000","148500","59","8788900","32006211000","215385"
"013720","CBI","KOSDAQ","중견기업부","236","0","0.00","0","0","0","0","0","70810952996","300046411"
"001040","CJ","KOSPI",,"82400","-1400","-1.67","83100","83700","82100","106762","8813019500","2404184635200","29176998"
"079160","CJ CGV","KOSPI",,"15030","10","0.07","15020","15070","14900","119935","1791685120","717347120580","47727686"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","74500","-1900","-2.49","76500","76900","74100","127214","9526783200","1633721973000","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","25700","-400","-1.53","26100","26100","25500","19327","498553800","151081870400","5878672"
"00104K","CJ4우(전환)","KOSPI",,"69600","-100","-0.14","69800","69800","68700","4607","318520500","294165235200","4226512"
"000120","CJ대한통운","KOSPI",,"80600","-500","-0.62","80700","81400","80100","60216","4840891700","1838674926400","22812344"
"011150","CJ씨푸드","KOSPI",,"4125","150","3.77","4150","4320","3820","16337089","67049478720","148214438625","35930773"
"011155","CJ씨푸드1우","KOSPI",,"26300","100","0.38","27400","27400","25550","5654","151442600","5260000000","200000"
"001045","CJ우","KOSPI",,"49900","-300","-0.60","50200","50400","49850","1482","74085450","112785127700","2260223"
"097950","CJ제일제당","KOSPI",,"315000","-3500","-1.10","318500","319000","312500","46226","14544437000","4742068590000","15054186"
"097955","CJ제일제당 우","KOSPI",,"147900","-800","-0.54","149400","149400","147900","2638","390897500","196327340700","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","30000","250","0.84","30000","30600","29550","73658","2212245950","356147580000","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2130","-65","-2.96","2195","2205","2110","612302","1317039690","295840479720","138892244"
"023460","CNH","KOSDAQ","중견기업부","2110","10","0.48","2095","2180","2090","7576","15995590","78492000000","37200000"
"056730","CNT85","KOSDAQ","중견기업부","1586","-23","-1.43","1614","1631","1563","296307","471989958","65021172216","40996956"
"065770","CS","KOSDAQ","벤처기업부","1594","-2","-0.13","1596","1635","1584","40075","64245280","30941341220","19411130"
"083660","CSA 코스믹","KOSDAQ","관리종목(소속부없음)","1466","-73","-4.74","1546","1570","1449","182949","272914018","57835448938","39451193"
"000590","CS홀딩스","KOSPI",,"60400","-400","-0.66","60800","60800","60000","1264","76407800","69730712800","1154482"
"012030","DB","KOSPI",,"2240","-60","-2.61","2250","2310","2160","11973448","26736048495","450629609920","201173933"
"404950","DB금융스팩10호","KOSDAQ","SPAC(소속부없음)","2120","0","0.00","0","0","0","0","0","12380800000","5840000"
"367340","DB금융스팩8호","KOSDAQ","관리종목(소속부없음)","2055","5","0.24","2060","2060","2050","60066","123405770","12432750000","6050000"
"367360","DB금융스팩9호","KOSDAQ","SPAC(소속부없음)","2125","0","0.00","0","0","0","0","0","10285000000","4840000"
"016610","DB금융투자","KOSPI",,"4240","-5","-0.12","4245","4245","4225","35145","148823670","179972689360","42446389"
"005830","DB손해보험","KOSPI",,"76800","400","0.52","76100","77100","75400","157350","12024658998","5437440000000","70800000"
"000990","DB하이텍","KOSPI",,"61900","-1200","-1.90","63600","63700","61200","746713","46712045200","2748272597200","44398588"
"000995","DB하이텍1우","KOSPI",,"65300","-600","-0.91","65900","65900","65000","1724","112561900","7334234800","112316"
