종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","3005","20","0.67","2980","3230","2960","5982709","18448557405","145852609210","48536642"
"095570","AJ네트웍스","KOSPI",,"4895","-35","-0.71","4930","4950","4725","433534","2095772405","221512255305","45252759"
"006840","AK홀딩스","KOSPI",,"15400","-40","-0.26","15560","15870","15220","23760","367590740","204012439400","13247561"
"054620","APS","KOSDAQ","중견기업부","7460","150","2.05","7370","7630","7320","93129","699486280","152140888660","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","20950","-50","-0.24","21100","21250","20850","58400","1229794350","320145769950","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","16470","180","1.10","16300","16490","16220","174611","2860723430","248405546880","15082304"
"139050","BF랩스","KOSDAQ","벤처기업부","7450","-360","-4.61","7760","7790","7360","80884","612307760","64401904950","8644551"
"027410","BGF","KOSPI",,"3860","20","0.52","3865","3865","3795","61322","235124815","369466813260","95716791"
"282330","BGF리테일","KOSPI",,"117900","-300","-0.25","118600","119300","117600","61548","7269894500","2037772517400","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4375","5","0.11","4370","4425","4350","107915","474082150","236395578125","54033275"
"138930","BNK금융지주","KOSPI",,"8360","300","3.72","8130","8400","8120","1806281","14970591380","2692659341680","322088438"
"001460","BYC","KOSPI",,"493000","3500","0.72","481000","496000","479000","146","71467500","307935195000","624615"
"001465","BYC우","KOSPI",,"180100","400","0.22","176700","180400","176700","314","56261600","38790838500","215385"
"013720","CBI","KOSDAQ","중견기업부","1608","-34","-2.07","1642","1642","1560","719884","1149451907","68877374304","42834188"
"083790","CG인바이츠","KOSDAQ","벤처기업부","3900","135","3.59","3750","4030","3750","693587","2683673355","299887309800","76894182"
"001040","CJ","KOSPI",,"119200","7000","6.24","114200","122000","111000","588966","69863699700","3477898161600","29176998"
"079160","CJ CGV","KOSPI",,"5610","-20","-0.36","5630","5670","5600","348028","1957038190","686842852410","122431881"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","75100","500","0.67","75300","76400","74600","62985","4741351500","1646879465400","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","14890","280","1.92","14650","14950","14650","3816","56500100","135685154780","9112502"
"00104K","CJ4우(전환)","KOSPI",,"88100","4100","4.88","84000","89500","83200","45167","3921699400","372355707200","4226512"
